task_id,user_id,task_name,category,timestamp,duration_minutes,completed
2783,1030,Client report,Work,2025-01-17 12:17:00,17.1,Yes
2784,1016,Client report,Work,2025-04-21 10:31:00,65.3,Yes
2785,1009,Sprint planning notes,Work,2025-03-11 20:39:00,9.7,Yes
2786,1019,Bank visit,Errands,2025-03-03 08:30:00,,Yes
2787,1042,Client report,Work,2025-01-30 12:47:00,36.6,Yes
2788,1008,Budget review,,2025-04-03 10:19:00,36.4,No
2789,1020,Read chapter,Study,2025-06-01 14:42:00,27.4,Yes
2790,1034,Meal prep,Health,2025-03-12 13:31:00,11.4,Yes
2791,1006,Tidy desk,Chores,2025-06-21 20:43:00,48.8,Yes
2792,1000,Journaling,Personal,2025-07-08 10:15:00,12.7,Yes
2793,1029,Laundry,Chores,2025-03-11 15:51:00,28.2,Yes
2794,1012,Online course module,Study,2025-07-05 11:52:00,13.7,Yes
2795,1036,Read chapter,study,2025-03-22 08:23:00,30.9,Yes
2796,1047,Flashcard review,Study,2025-04-20 14:43:00,27.1,Yes
2797,1007,Workout,Health,2025-04-25 08:15:00,16.9,Yes
2798,1048,Bank visit,Errands,2025-07-23 19:55:00,10.5,Yes
2799,1047,Meditation,Health,2025-05-27 16:40:00,15.2,Yes
2800,1020,Sprint planning notes,Work,2025-03-03 08:16:00,,Yes
2801,1041,Journaling,Personal,2025-01-07 06:01:00,16.9,Yes
2802,1041,Essay draft,,2025-05-08 21:41:00,7.4,Yes
2803,1047,Meal prep,health,2025-06-02 19:54:00,16.5,Yes
2804,1019,Read chapter,Study,2025-04-02 10:49:00,13.1,Yes
2805,1026,Online course module,Study,2025-05-12 21:35:00,21.3,Yes
2806,1029,Budget review,Personal,2025-02-09 21:26:00,23.1,Yes
2807,1011,Post office,,2025-06-08 14:54:00,39.8,Yes
2808,1024,Online course module,Study,2025-01-22 07:15:00,11.7,Yes
2809,1030,Budget spreadsheet,Work,2025-02-15 11:41:00,33.3,No
2810,1029,Walk,Health,2025-01-25 22:34:00,37.8,Yes
2811,1018,Meditation,Health,2025-07-08 14:01:00,8.4,Yes
2812,1017,Meal prep,health,2025-03-13 21:16:00,27.1,Yes
2813,1047,Bank visit,Errands ,2025-01-12 11:06:00,38.7,Yes
2814,1004,Call family,Personal,2025-07-06 08:20:00,229.20000000000002,Yes
2815,1043,Code review,Work,2025-04-02 17:23:00,35.9,Yes
2816,1035,Sprint planning notes,Work,2025-05-26 06:50:00,72.9,No
2817,1043,Client report,Work,2025-01-08 08:17:00,29.3,Yes
2818,1040,Meal prep,Health,2025-01-08 14:13:00,78.7,Yes
2819,1007,Budget spreadsheet,Work,2025-05-22 07:50:00,15.4,Yes
2820,1041,Code review,Work,2025-07-01 22:59:00,34.7,Yes
2821,1015,Vacuuming,Chores,2025-01-16 06:50:00,7.0,Yes
2822,1048,Journaling,Personal,2025-04-30 18:44:00,102.0,Yes
2823,1042,Laundry,Chores,2025-04-30 10:37:00,5.7,Yes
2824,1009,Journaling,Personal ,2025-03-04 07:59:00,225.0,Yes
2825,1016,Laundry,Chores,2025-07-02 20:15:00,6.5,Yes
2826,1038,Read chapter,Study,2025-07-22 12:35:00,33.2,Yes
2827,1016,Flashcard review, study,2025-01-23 08:33:00,14.3,Yes
2828,1026,Tidy desk,Chores,2025-02-22 14:48:00,6.8,No
2829,1002,Online course module,Study,2025-07-19 18:42:00,28.2,Yes
2830,1015,Sprint planning notes,Work,2025-04-08 17:53:00,15.7,Yes
2831,1007,Vacuuming,Chores,2025-01-12 14:33:00,23.2,Yes
2832,1014,Bank visit,Errands,2025-03-08 09:25:00,490.0,Yes
2833,1004,Budget spreadsheet,Work,2025-07-19 16:22:00,10.3,Yes
2834,1002,Client report,Work,2025-06-30 14:42:00,33.4,Yes
2835,1019,Email cleanup,work,2025-06-28 20:19:00,13.3,Yes
2836,1001,Pharmacy pickup,Errands,2025-01-19 13:25:00,77.7,Yes
2837,1035,Car wash,Errands ,2025-03-05 15:37:00,27.6,Yes
2838,1000,Vacuuming,chores,2025-01-04 11:23:00,8.4,Yes
2839,1030,Read chapter,Study,2025-04-19 10:52:00,24.4,Yes
2840,1030,Bank visit,Errands,2025-04-17 15:40:00,,Yes
2841,1029,Code review,Work,2025-02-13 22:44:00,18.9,Yes
2842,1026,Online course module,Study ,2025-02-20 21:58:00,54.4,Yes
2843,1001,Post office,Errands,2025-02-07 07:30:00,16.0,Yes
2844,1002,Pharmacy pickup,Errands,2025-04-19 22:54:00,,Yes
2845,1020,Essay draft,Study,2025-04-01 10:15:00,68.3,Yes
2846,1027,Laundry,chores,2025-02-23 09:31:00,14.1,Yes
2847,1031,Client report,Work,2025-01-11 06:29:00,16.8,Yes
2848,1044,Budget spreadsheet,Work,2025-07-19 14:42:00,14.0,Yes
2849,1008,Car wash,Errands,2025-03-11 14:08:00,25.0,No
2850,1034,Vacuuming,Chores,2025-02-07 10:50:00,6.8,Yes
2851,1038,Essay draft,Study,2025-01-26 12:04:00,,Yes
2852,1006,Stretching,Health ,2025-01-20 22:58:00,7.3,No
2853,1023,Laundry,Chores,2025-05-05 11:21:00,34.0,No
2854,1047,Online course module,Study,2025-04-08 17:10:00,60.2,Yes
2855,1036,Stretching,Health ,2025-03-25 20:38:00,41.8,Yes
2856,1005,Call family,Personal,2025-03-15 07:49:00,21.4,Yes
2857,1027,Tidy desk,Chores,2025-04-22 19:56:00,3.5,Yes
2858,1016,Read chapter,STUDY,2025-07-19 17:43:00,5.7,Yes
2859,1006,Budget spreadsheet, Work,2025-01-05 15:29:00,26.0,Yes
2860,1009,Call family,Personal,2025-04-25 08:28:00,3.2,Yes
2861,1034,Dishes,chores,2025-06-01 10:41:00,29.0,Yes
2862,1010,Car wash,Errands,2025-04-17 13:23:00,15.7,Yes
2863,1003,Team sync prep,Work,2025-04-30 14:38:00,8.2,No
2864,1018,Read chapter,Study,2025-06-30 22:40:00,74.1,Yes
2865,1030,Post office,,2025-04-20 06:11:00,4.2,Yes
2866,1026,Read chapter,Study,2025-02-04 21:39:00,29.7,Yes
2867,1023,Grocery shopping,Chores,2025-01-24 09:20:00,23.1,Yes
2868,1025,Vacuuming,Chores,2025-06-29 18:02:00,21.8,Yes
2869,1027,Essay draft,Study,2025-04-26 21:04:00,165.1,Yes
2870,1013,Stretching,Health,2025-06-07 06:01:00,40.6,Yes
2871,1034,Budget review,Personal,2025-01-28 22:11:00,34.2,Yes
2872,1012,Vacuuming,Chores,2025-06-21 10:26:00,65.3,Yes
2873,1023,Walk,Health,2025-01-04 12:41:00,36.1,Yes
2874,1017,Laundry,chores,2025-06-27 09:51:00,30.9,Yes
2875,1015,Online course module,Study,2025-05-12 21:15:00,25.8,No
2876,1040,Stretching,Health,2025-07-07 22:20:00,42.8,Yes
2877,1002,Meal prep,Health,2025-02-22 19:29:00,42.1,Yes
2878,1043,Dishes,Chores,2025-03-01 09:05:00,11.4,No
2879,1003,Code review,,2025-05-19 06:05:00,6.7,Yes
2880,1048,Meditation,health,2025-03-13 11:59:00,66.6,Yes
2881,1007,Client report,Work,2025-01-01 16:06:00,28.0,Yes
2882,1004,Sprint planning notes,Work,2025-04-04 14:57:00,25.5,Yes
2883,1014,Pharmacy pickup,errand,2025-01-25 12:14:00,11.6,Yes
2884,1025,Online course module,Study,2025-06-02 20:46:00,29.3,Yes
2885,1030,Bank visit,Errands,2025-03-12 12:28:00,15.3,Yes
2886,1023,Code review,Work,2025-05-05 15:35:00,23.4,Yes
2887,1005,Journaling,,2025-03-29 21:39:00,35.0,Yes
2888,1047,Tidy desk,Chores,2025-06-12 14:40:00,31.9,No
2889,1031,Client report,WORK,2025-05-06 16:08:00,2.2,Yes
2890,1015,Post office,Errands,2025-03-10 16:04:00,10.9,Yes
2891,1012,Laundry,Chores,2025-05-21 16:27:00,16.7,Yes
2892,1027,Read chapter,study,2025-03-10 12:56:00,27.0,Yes
2893,1014,Meditation,Health,2025-01-27 19:01:00,21.3,Yes
2894,1027,Dishes,Chore,2025-01-27 22:59:00,,Yes
2895,1000,Call family,Personal,2025-03-20 20:52:00,46.2,Yes
2896,1025,Online course module,Study,2025-07-03 06:21:00,39.9,Yes
2897,1047,Sprint planning notes,,2025-07-08 10:38:00,34.0,Yes
2898,1035,Vacuuming,Chores,2025-03-10 20:09:00,71.8,Yes
2899,1021,Pharmacy pickup,Errands,2025-02-21 13:51:00,53.5,Yes
2900,1002,Practice problems,Study,2025-02-21 08:05:00,11.6,Yes
2901,1035,Tidy desk,CHORES,2025-06-07 12:10:00,43.8,Yes
2902,1015,Essay draft,Study,2025-03-20 13:22:00,31.0,Yes
2903,1019,Essay draft,Study,2025-01-09 21:49:00,26.7,Yes
2904,1008,Bank visit,,2025-06-05 20:52:00,33.0,No
2905,1007,Code review,Work,2025-05-14 22:05:00,28.4,Yes
2906,1006,Meditation,Health,2025-01-04 20:40:00,14.0,Yes
2907,1011,Sprint planning notes,Work,2025-01-16 14:01:00,68.8,Yes
2908,1006,Team sync prep,Work,2025-03-20 17:22:00,35.4,Yes
2909,1047,Team sync prep,Work,2025-03-27 19:45:00,,No
2910,1047,Dishes,Chores,2025-04-29 14:57:00,37.0,Yes
2911,1001,Post office,Errands,2025-04-09 12:16:00,13.6,Yes
2912,1032,Team sync prep,Work,2025-06-28 13:32:00,51.7,Yes
2913,1035,Online course module,Study,2025-02-06 17:37:00,70.7,Yes
2914,1003,Journaling,,2025-02-08 11:14:00,10.7,Yes
2915,1037,Practice problems,Study,2025-03-06 13:48:00,49.4,No
2916,1033,Online course module,Study,2025-01-21 09:09:00,33.7,Yes
2917,1024,Call family,,2025-02-12 12:24:00,10.5,Yes
2918,1014,Bank visit,Errands ,2025-04-27 15:02:00,10.1,Yes
2919,1019,Budget spreadsheet,Work,2025-01-19 16:06:00,8.4,Yes
2920,1018,Grocery shopping,Chores,2025-02-27 16:57:00,,Yes
2921,1025,Pharmacy pickup,Errands ,2025-07-14 13:39:00,61.5,Yes
2922,1030,Budget review,personal,2025-02-26 10:02:00,13.8,Yes
2923,1043,Dishes,Chores,2025-01-29 10:53:00,15.1,Yes
2924,1017,Read chapter,Study,2025-04-24 20:42:00,41.0,Yes
2925,1010,Sprint planning notes,Work,2025-01-17 06:59:00,17.5,Yes
2926,1042,Laundry,Chores,2025-06-06 07:59:00,32.9,Yes
2927,1042,Pharmacy pickup,Errands,2025-02-10 16:28:00,5.7,Yes
2928,1007,Client report,WORK,2025-04-15 20:41:00,59.2,Yes
2929,1015,Dishes,Chores,2025-01-16 10:04:00,85.3,Yes
2930,1024,Team sync prep,Work,2025-04-22 20:57:00,33.0,Yes
2931,1032,Email cleanup,Work,2025-06-04 08:45:00,19.0,Yes
2932,1044,Sprint planning notes,Work,2025-01-04 07:39:00,19.9,Yes
2933,1044,Read chapter,Study,2025-02-25 06:20:00,17.7,Yes
2934,1033,Journaling,,2025-03-29 14:04:00,15.8,Yes
2935,1026,Journaling,Personal ,2025-06-20 14:41:00,55.6,Yes
2936,1003,Bank visit,Errands,2025-01-13 21:39:00,59.2,Yes
2937,1000,Flashcard review,Study,2025-05-04 17:10:00,77.5,Yes
2938,1048,Read chapter,Study,2025-02-12 09:20:00,43.0,Yes
2939,1005,Meditation, health,2025-04-03 22:15:00,58.3,Yes
2940,1047,Laundry,Chores,2025-05-17 09:36:00,65.7,Yes
2941,1041,Code review,Work,2025-04-06 09:30:00,39.5,Yes
2942,1027,Meal prep,Health,2025-07-01 15:21:00,110.1,Yes
2943,1031,Flashcard review,Study,2025-02-07 16:24:00,34.3,Yes
2944,1008,Practice problems,Study,2025-07-08 09:37:00,57.9,Yes
2945,1033,Vacuuming,Chores,2025-03-21 20:13:00,56.9,Yes
2946,1016,Team sync prep,Work ,2025-01-05 15:07:00,14.7,Yes
2947,1026,Pharmacy pickup,Errands,2025-07-01 07:17:00,18.4,Yes
2948,1001,Tidy desk,Chores,2025-03-26 17:04:00,3.9,Yes
2949,1048,Post office,Errands,2025-04-06 07:55:00,16.5,Yes
2950,1006,Email cleanup,work,2025-04-02 12:44:00,10.4,Yes
2951,1020,Meal prep,Health,2025-04-07 17:03:00,52.8,Yes
2952,1015,Vacuuming,Chores,2025-05-29 10:22:00,30.0,Yes
2953,1048,Client report,Work,2025-05-01 20:27:00,,Yes
2954,1032,Flashcard review, study,2025-02-19 10:08:00,31.5,Yes
2955,1048,Read chapter,Study,2025-02-12 09:20:00,43.0,Yes
2956,1021,Budget spreadsheet,WORK,2025-07-27 08:27:00,37.3,Yes
2957,1017,Essay draft,Study,2025-02-07 06:12:00,9.0,Yes
2958,1041,Practice problems,Study,2025-02-06 19:35:00,10.1,Yes
2959,1021,Vacuuming,Chores,2025-02-02 10:42:00,15.6,Yes
2960,1033,Email cleanup,Work,2025-04-29 13:11:00,90.5,Yes
2961,1006,Laundry,Chores,2025-01-10 14:30:00,24.1,Yes
2962,1045,Pharmacy pickup,Errands,2025-03-29 10:17:00,32.4,Yes
2963,1033,Post office,Errands,2025-06-01 09:30:00,36.6,Yes
2964,1037,Client report,Work,2025-04-26 08:47:00,15.8,Yes
2965,1010,Team sync prep,Work,2025-02-01 12:55:00,27.1,Yes
2966,1009,Tidy desk,Chores,2025-03-07 22:28:00,14.2,Yes
2967,1018,Client report,Work,2025-02-02 07:50:00,25.7,Yes
2968,1005,Flashcard review,Study,2025-06-23 19:04:00,3.8,Yes
2969,1020,Sprint planning notes,Work,2025-02-23 20:41:00,67.0,Yes
2970,1019,Laundry,Chores,2025-04-22 11:27:00,43.6,Yes
2971,1037,Practice problems,Study,2025-07-15 11:24:00,652.0,Yes
2972,1020,Code review,Work,2025-02-01 14:41:00,35.0,No
2973,1036,Vacuuming,Chores,2025-05-18 22:01:00,13.7,Yes
2974,1003,Practice problems,Study,2025-05-06 16:45:00,,Yes
2975,1006,Read chapter,Study,2025-03-26 20:35:00,39.0,No
2976,1048,Sprint planning notes,Work,2025-06-11 16:12:00,,Yes
2977,1046,Email cleanup,work,2025-05-24 15:32:00,12.0,Yes
2978,1015,Practice problems,STUDY,2025-01-22 12:58:00,18.9,Yes
2979,1044,Flashcard review,study,2025-02-19 08:46:00,,Yes
2980,1024,Vacuuming,Chores,2025-05-02 13:55:00,36.2,No
2981,1018,Client report,Work,2025-02-20 19:29:00,14.2,Yes
2982,1026,Budget spreadsheet,Work,2025-07-13 07:02:00,38.6,Yes
2983,1002,Meal prep,Health,2025-06-06 21:46:00,28.3,Yes
2984,1038,Meal prep,Health,2025-03-08 10:51:00,28.0,Yes
2985,1030,Meditation, health,2025-06-29 19:36:00,42.4,Yes
2986,1036,Walk,Health,2025-06-09 14:36:00,18.3,Yes
2987,1040,Meal prep,Health,2025-06-24 08:18:00,9.0,Yes
2988,1046,Client report,Work,2025-04-09 19:03:00,3.9,Yes
2989,1009,Stretching,Health,2025-06-01 17:32:00,25.5,Yes
2990,1024,Client report,Work,2025-01-08 10:30:00,8.0,Yes
2991,1015,Post office,Errands,2025-03-15 22:19:00,43.7,Yes
2992,1045,Code review, Work,2025-03-29 10:37:00,33.5,Yes
2993,1049,Bank visit,Errands,2025-01-08 13:48:00,36.0,Yes
2994,1003,Essay draft,study,2025-04-13 18:08:00,29.6,Yes
2995,1020,Essay draft,Study ,2025-01-13 19:45:00,37.1,Yes
2996,1049,Email cleanup,Work,2025-03-09 08:59:00,53.2,No
2997,1005,Online course module,Study,2025-04-04 06:51:00,68.8,Yes
2998,1035,Pharmacy pickup,Errands,2025-06-28 13:25:00,39.8,Yes
2999,1036,Team sync prep,Work,2025-02-17 10:06:00,47.7,Yes
3000,1000,Grocery shopping,Chores,2025-03-19 14:59:00,,Yes
3001,1025,Call family,Personal,2025-07-03 10:50:00,21.6,Yes
3002,1032,Meditation,Health,2025-05-10 20:03:00,19.0,Yes
3003,1021,Read chapter, study,2025-07-02 15:14:00,10.1,Yes
3004,1014,Read for fun,Personal,2025-01-05 11:14:00,8.8,Yes
3005,1009,Read for fun,Personal,2025-03-26 06:45:00,,Yes
3006,1044,Vacuuming, Chores,2025-06-15 11:38:00,46.7,Yes
3007,1042,Budget spreadsheet,Work,2025-02-09 09:46:00,66.1,Yes
3008,1042,Essay draft,Study ,2025-04-11 09:00:00,7.4,No
3009,1037,Journaling,,2025-07-08 13:40:00,79.4,Yes
3010,1011,Meal prep,health,2025-07-21 13:45:00,24.8,Yes
3011,1032,Walk,Health,2025-01-22 13:27:00,,Yes
3012,1041,Email cleanup,Work,2025-06-24 18:34:00,56.0,Yes
3013,1041,Client report,Work,2025-02-02 22:20:00,28.9,Yes
3014,1028,Client report, Work,2025-01-23 07:19:00,44.0,Yes
3015,1040,Car wash,Errands,2025-04-07 11:31:00,13.9,Yes
3016,1041,Workout,Health,2025-07-23 18:43:00,658.0,Yes
3017,1033,Code review,Work,2025-03-30 15:07:00,31.7,Yes
3018,1012,Laundry,Chore,2025-05-18 09:19:00,19.3,Yes
3019,1039,Dishes,Chores,2025-06-28 07:53:00,11.9,Yes
3020,1037,Journaling,Personal,2025-01-02 13:21:00,12.9,No
3021,1017,Read chapter,Study,2025-04-07 22:59:00,39.2,Yes
3022,1045,Bank visit,Errands,2025-03-05 11:42:00,33.3,Yes
3023,1044,Email cleanup,Work,2025-01-21 18:23:00,5.2,Yes
3024,1034,Journaling,Personal,2025-06-12 14:11:00,29.9,Yes
3025,1016,Flashcard review,Study,2025-03-08 11:21:00,20.6,No
3026,1002,Team sync prep,Work,2025-06-26 18:25:00,,Yes
3027,1038,Dishes,Chores,2025-02-17 11:22:00,20.5,Yes
3028,1012,Client report,WORK,2025-04-11 14:55:00,25.4,Yes
3029,1046,Stretching,Health,2025-03-27 09:07:00,6.6,Yes
3030,1005,Read for fun,Personal,2025-02-06 10:06:00,53.3,Yes
3031,1030,Online course module,Study,2025-01-05 22:01:00,110.4,Yes
3032,1015,Essay draft,Study,2025-01-25 15:48:00,75.3,Yes
3033,1022,Laundry,Chores,2025-07-06 18:29:00,54.5,Yes
3034,1016,Laundry,Chores,2025-03-15 10:25:00,47.8,Yes
3035,1008,Budget spreadsheet,Work,2025-04-04 11:17:00,32.9,Yes
3036,1032,Code review,Work,2025-01-13 17:21:00,56.1,Yes
3037,1038,Team sync prep,Work,2025-06-12 12:54:00,26.2,No
3038,1027,Sprint planning notes,Work,2025-01-30 17:32:00,28.6,Yes
3039,1045,Practice problems,Study,2025-02-24 14:45:00,23.3,No
3040,1026,Vacuuming,Chores,2025-07-09 07:38:00,28.5,Yes
3041,1038,Practice problems,Study,2025-07-18 16:03:00,23.4,Yes
3042,1036,Budget review,Personal,2025-05-06 15:37:00,40.4,Yes
3043,1033,Grocery shopping,Chore,2025-04-08 09:19:00,2.4,Yes
3044,1013,Bank visit,Errands,2025-02-25 09:57:00,32.0,Yes
3045,1049,Code review,Work,2025-01-16 09:02:00,57.4,Yes
3046,1031,Post office,Errands,2025-07-16 22:53:00,10.8,Yes
3047,1026,Journaling,PERSONAL,2025-07-17 17:09:00,39.6,Yes
3048,1044,Vacuuming,,2025-06-09 13:46:00,16.3,Yes
3049,1033,Budget review,Personal,2025-01-27 16:24:00,,Yes
3050,1035,Walk,Health,2025-04-29 15:17:00,8.5,Yes
3051,1010,Read chapter,Study,2025-04-16 21:07:00,22.7,No
3052,1042,Email cleanup,Work,2025-04-05 19:21:00,67.7,Yes
3053,1003,Email cleanup, Work,2025-07-18 17:28:00,692.0,Yes
3054,1008,Budget review,personal,2025-05-08 12:29:00,22.3,Yes
3055,1046,Tidy desk,Chores,2025-02-01 16:21:00,25.8,Yes
3056,1044,Budget spreadsheet,Work,2025-07-14 17:30:00,13.3,Yes
3057,1037,Pharmacy pickup,Errands,2025-05-13 10:29:00,70.6,Yes
3058,1027,Laundry,Chores,2025-02-05 15:42:00,43.7,Yes
3059,1013,Essay draft,,2025-03-04 16:38:00,716.0,Yes
3060,1020,Grocery shopping,Chores,2025-06-28 08:42:00,44.4,Yes
3061,1009,Bank visit,Errands,2025-02-08 22:50:00,67.9,Yes
3062,1027,Essay draft,Study,2025-04-14 10:30:00,26.8,Yes
3063,1046,Grocery shopping,Chores,2025-04-22 20:20:00,36.5,Yes
3064,1026,Laundry,Chores,2025-03-05 13:47:00,46.5,Yes
3065,1041,Client report,Work,2025-04-23 20:37:00,35.8,Yes
3066,1025,Sprint planning notes,Work,2025-06-08 14:27:00,24.0,Yes
3067,1037,Walk,Health,2025-02-10 12:39:00,19.8,Yes
3068,1036,Practice problems,Study,2025-07-09 22:17:00,30.3,Yes
3069,1020,Walk, health,2025-02-12 07:53:00,13.7,No
3070,1014,Laundry,Chores,2025-05-07 22:27:00,21.1,Yes
3071,1039,Post office,Errands,2025-05-11 18:31:00,6.2,Yes
3072,1040,Tidy desk,Chores,2025-07-28 13:27:00,32.0,Yes
3073,1026,Budget review,PERSONAL,2025-05-13 18:54:00,30.8,Yes
3074,1012,Dishes,Chores,2025-01-03 16:42:00,20.2,Yes
3075,1007,Call family,Personal,2025-04-08 13:17:00,35.6,Yes
3076,1012,Budget spreadsheet,Work,2025-01-20 17:12:00,33.0,Yes
3077,1049,Flashcard review,Study,2025-02-26 18:58:00,,Yes
3078,1045,Meal prep,Health,2025-01-20 14:52:00,64.3,Yes
3079,1015,Code review,Work,2025-01-19 10:31:00,6.4,Yes
3080,1036,Budget spreadsheet,Work,2025-04-09 20:12:00,35.5,Yes
3081,1028,Vacuuming,Chores,2025-03-21 18:53:00,13.7,Yes
3082,1016,Tidy desk,Chores,2025-07-05 17:27:00,81.1,No
3083,1034,Budget spreadsheet,Work,2025-07-14 08:28:00,22.4,Yes
3084,1018,Dishes,Chores,2025-02-09 06:07:00,37.5,No
3085,1020,Read chapter,Study,2025-02-26 13:19:00,6.6,Yes
3086,1018,Sprint planning notes,WORK,2025-06-26 19:27:00,26.9,No
3087,1015,Car wash,Errands,2025-07-18 19:08:00,26.9,Yes
3088,1030,Meal prep,Health,2025-03-24 12:54:00,50.7,Yes
3089,1026,Grocery shopping,Chore,2025-04-23 06:13:00,57.5,Yes
3090,1003,Dishes,Chores,2025-06-18 07:18:00,42.0,Yes
3091,1037,Budget spreadsheet, Work,2025-06-10 11:28:00,50.5,Yes
3092,1036,Budget spreadsheet, Work,2025-02-19 06:16:00,152.2,Yes
3093,1012,Vacuuming,Chores,2025-04-02 10:46:00,52.1,Yes
3094,1038,Walk,health,2025-07-27 13:34:00,36.8,Yes
3095,1012,Workout,Health,2025-01-18 19:45:00,13.1,Yes
3096,1036,Read chapter,Study,2025-01-18 07:16:00,87.5,Yes
3097,1014,Flashcard review,STUDY,2025-07-19 10:52:00,33.5,Yes
3098,1045,Laundry,Chores,2025-01-26 21:21:00,13.3,Yes
3099,1045,Car wash,,2025-03-16 18:52:00,50.1,Yes
3100,1049,Flashcard review,Study,2025-05-27 10:48:00,26.9,Yes
3101,1041,Stretching,Health,2025-03-02 20:30:00,22.6,Yes
3102,1035,Pharmacy pickup,Errands,2025-01-13 15:22:00,24.7,Yes
3103,1040,Laundry,Chores,2025-06-18 13:54:00,27.4,Yes
3104,1017,Meal prep,Health,2025-05-26 16:41:00,,Yes
3105,1000,Pharmacy pickup,,2025-02-03 08:49:00,13.1,Yes
3106,1047,Team sync prep,Work,2025-02-26 15:53:00,24.0,Yes
3107,1008,Email cleanup,Work,2025-07-23 16:14:00,32.4,Yes
3108,1004,Email cleanup,Work,2025-04-27 09:35:00,45.3,Yes
3109,1038,Tidy desk,Chores,2025-04-02 17:02:00,21.7,Yes
3110,1027,Budget spreadsheet,work,2025-01-10 09:56:00,22.4,Yes
3111,1020,Team sync prep,Work,2025-03-10 08:44:00,31.5,Yes
3112,1005,Budget spreadsheet,Work,2025-02-16 12:13:00,39.9,Yes
3113,1005,Meal prep,Health,2025-01-02 22:23:00,4.1,Yes
3114,1024,Meditation,Health,2025-01-21 16:15:00,7.6,Yes
3115,1037,Dishes,Chores,2025-03-30 06:41:00,36.5,Yes
3116,1035,Team sync prep,Work,2025-07-06 13:22:00,53.8,Yes
3117,1024,Online course module,Study,2025-03-07 08:21:00,28.8,Yes
3118,1027,Journaling,Personal,2025-05-04 21:34:00,19.5,Yes
3119,1020,Client report,Work ,2025-05-13 16:54:00,5.7,Yes
3120,1008,Team sync prep, Work,2025-07-13 18:52:00,49.8,Yes
3121,1015,Code review,Work,2025-04-02 18:18:00,28.4,Yes
3122,1035,Client report,Work,2025-03-10 15:59:00,44.8,Yes
3123,1012,Stretching,Health,2025-05-16 12:12:00,21.9,Yes
3124,1023,Call family,PERSONAL,2025-03-11 21:04:00,47.9,Yes
3125,1008,Meditation,Health,2025-05-17 15:21:00,57.3,Yes
3126,1025,Car wash,Errands,2025-02-05 18:04:00,39.0,Yes
3127,1014,Stretching,Health,2025-04-05 20:27:00,20.5,Yes
3128,1045,Dishes,Chores,2025-04-22 22:16:00,14.2,Yes
3129,1048,Tidy desk,Chores,2025-02-25 11:44:00,96.5,Yes
3130,1015,Laundry,,2025-06-19 20:18:00,36.6,Yes
3131,1049,Workout,Health,2025-06-07 11:34:00,32.9,Yes
3132,1007,Bank visit,Errands,2025-03-11 19:52:00,11.6,Yes
3133,1021,Grocery shopping,Chores,2025-05-12 11:57:00,41.4,Yes
3134,1043,Email cleanup,Work,2025-06-22 15:23:00,62.2,Yes
3135,1015,Budget spreadsheet,Work,2025-07-15 12:13:00,19.0,Yes
3136,1042,Car wash,Errands,2025-04-11 19:26:00,51.7,Yes
3137,1008,Dishes,Chores,2025-07-09 06:32:00,,Yes
3138,1007,Call family,Personal,2025-01-10 21:41:00,6.3,Yes
3139,1038,Email cleanup,work,2025-04-13 18:13:00,75.9,Yes
3140,1012,Laundry,CHORES,2025-03-01 06:43:00,20.8,Yes
3141,1003,Code review,work,2025-01-30 16:22:00,35.5,No
3142,1023,Email cleanup,Work,2025-01-02 09:42:00,67.6,Yes
3143,1039,Walk,health,2025-05-14 14:20:00,33.2,No
3144,1010,Meal prep,Health,2025-06-10 15:04:00,7.5,Yes
3145,1029,Essay draft, study,2025-03-05 12:23:00,22.2,Yes
3146,1036,Dishes,Chores,2025-05-08 10:30:00,57.0,Yes
3147,1035,Client report,Work,2025-02-03 22:36:00,98.3,Yes
3148,1035,Budget review,,2025-04-30 09:22:00,656.0,Yes
3149,1009,Flashcard review,STUDY,2025-01-25 10:32:00,18.4,Yes
3150,1017,Grocery shopping, Chores,2025-05-31 20:32:00,,Yes
3151,1009,Budget spreadsheet,Work,2025-06-24 11:19:00,3.9,Yes
3152,1029,Practice problems,Study,2025-06-08 09:59:00,18.6,Yes
3153,1029,Budget spreadsheet,Work,2025-06-25 22:36:00,10.4,Yes
3154,1027,Grocery shopping,Chores,2025-06-23 18:15:00,18.8,Yes
3155,1022,Journaling,Personal,2025-02-17 10:18:00,18.3,Yes
3156,1020,Bank visit,Errands,2025-07-11 10:41:00,111.9,Yes
3157,1016,Team sync prep,Work,2025-06-23 22:29:00,55.9,Yes
3158,1021,Workout,Health,2025-05-10 19:57:00,45.7,Yes
3159,1026,Bank visit,Errands,2025-04-22 22:20:00,58.5,Yes
3160,1002,Email cleanup,,2025-06-18 08:30:00,,Yes
3161,1005,Journaling,Personal,2025-03-11 15:15:00,50.8,Yes
3162,1047,Sprint planning notes,Work,2025-03-11 20:40:00,20.5,No
3163,1048,Budget review,Personal,2025-02-06 12:56:00,38.4,Yes
3164,1008,Code review, Work,2025-05-23 12:59:00,42.7,Yes
3165,1021,Workout,Health,2025-03-01 07:55:00,134.6,Yes
3166,1024,Grocery shopping,Chores,2025-01-21 10:10:00,55.1,Yes
3167,1021,Bank visit,Errands,2025-07-28 16:37:00,16.2,Yes
