task_id,user_id,task_name,category,timestamp,duration_minutes,completed,day_of_week,hour
3397,1048,Code review,Work,2025-07-13 10:15:00,40.6,Yes,Sunday,10
3398,1046,Sprint planning notes,Work,2025-04-26 10:17:00,38.9,No,Saturday,10
3399,1038,Online course module,Study,2025-07-27 08:07:00,62.4,Yes,Sunday,8
3400,1038,Budget review,Personal,2025-04-11 07:03:00,3.2,Yes,Friday,7
3401,1029,Call family,Personal,2025-03-15 08:36:00,24.9,Yes,Saturday,8
3402,1013,Essay draft,Study,2025-02-17 11:25:00,39.6,Yes,Monday,11
3403,1004,Vacuuming,Chores,2025-07-25 14:39:00,28.2,Yes,Friday,14
3404,1027,Email cleanup,Work,2025-01-11 10:58:00,28.1,Yes,Saturday,10
3405,1012,Email cleanup,Work,2025-05-07 20:31:00,5.6,Yes,Wednesday,20
3406,1037,Practice problems,Study,2025-06-06 15:42:00,8.6,Yes,Friday,15
3407,1019,Stretching,Health,2025-01-19 09:21:00,28.4,Yes,Sunday,9
3408,1005,Practice problems,Study,2025-04-27 06:19:00,30.2,Yes,Sunday,6
3409,1031,Meditation,Health,2025-06-26 16:32:00,16.8,Yes,Thursday,16
3411,1026,Workout,Health,2025-05-13 18:20:00,15.0,Yes,Tuesday,18
3412,1019,Email cleanup,Work,2025-01-10 13:57:00,38.8,Yes,Friday,13
3413,1033,Laundry,Chores,2025-02-20 11:37:00,33.2,No,Thursday,11
3414,1035,Practice problems,Study,2025-01-29 22:59:00,35.0,Yes,Wednesday,22
3415,1022,Meal prep,Health,2025-03-16 18:20:00,15.8,No,Sunday,18
3416,1014,Budget review,Personal,2025-07-06 15:22:00,55.4,No,Sunday,15
3417,1016,Team sync prep,Work,2025-07-06 16:36:00,15.3,Yes,Sunday,16
3418,1016,Client report,Work,2025-07-22 11:05:00,30.7,Yes,Tuesday,11
3419,1014,Meal prep,Uncategorized,2025-01-17 06:20:00,25.5,Yes,Friday,6
3420,1038,Dishes,Chores,2025-06-12 08:11:00,13.7,No,Thursday,8
3421,1031,Workout,Health,2025-07-01 15:23:00,27.0,Yes,Tuesday,15
3422,1025,Meditation,Health,2025-05-05 11:49:00,9.3,Yes,Monday,11
3423,1049,Car wash,Errands,2025-02-03 12:07:00,43.1,Yes,Monday,12
3424,1041,Online course module,Study,2025-07-09 09:01:00,29.6,Yes,Wednesday,9
3425,1009,Stretching,Health,2025-07-26 22:50:00,28.4,Yes,Saturday,22
3426,1040,Practice problems,Study,2025-04-05 21:58:00,36.0,Yes,Saturday,21
3427,1040,Meal prep,Health,2025-05-23 19:34:00,39.0,Yes,Friday,19
3428,1030,Team sync prep,Work,2025-03-20 10:01:00,72.3,Yes,Thursday,10
3429,1030,Walk,Health,2025-04-29 08:08:00,29.1,Yes,Tuesday,8
3430,1011,Vacuuming,Chores,2025-01-31 09:06:00,22.4,Yes,Friday,9
3431,1032,Client report,Work,2025-05-09 22:19:00,8.9,Yes,Friday,22
3432,1038,Practice problems,Study,2025-07-25 07:54:00,21.9,Yes,Friday,7
3433,1037,Stretching,Health,2025-06-18 16:22:00,56.7,Yes,Wednesday,16
3434,1000,Read chapter,Study,2025-05-23 06:04:00,23.0,Yes,Friday,6
3435,1035,Tidy desk,Chores,2025-01-04 17:31:00,59.7,Yes,Saturday,17
3436,1044,Online course module,Study,2025-03-04 10:37:00,29.6,Yes,Tuesday,10
3437,1013,Client report,Work,2025-06-04 18:45:00,54.6,Yes,Wednesday,18
3438,1041,Essay draft,Study,2025-04-11 21:34:00,50.6,Yes,Friday,21
3439,1029,Email cleanup,Work,2025-06-10 22:20:00,15.5,Yes,Tuesday,22
3440,1009,Team sync prep,Work,2025-07-21 14:25:00,74.1,Yes,Monday,14
3441,1019,Client report,Work,2025-02-26 17:05:00,19.9,Yes,Wednesday,17
3442,1042,Flashcard review,Study,2025-06-11 19:34:00,54.7,Yes,Wednesday,19
3443,1039,Read chapter,Study,2025-01-24 18:57:00,36.9,Yes,Friday,18
3444,1040,Dishes,Chores,2025-03-29 11:21:00,73.9,Yes,Saturday,11
3445,1031,Budget spreadsheet,Work,2025-04-04 22:54:00,43.8,Yes,Friday,22
3446,1024,Team sync prep,Work,2025-06-25 16:26:00,4.1,Yes,Wednesday,16
3447,1023,Read chapter,Study,2025-03-05 14:35:00,26.0,Yes,Wednesday,14
3448,1026,Call family,Personal,2025-06-20 08:12:00,15.6,Yes,Friday,8
3449,1028,Read for fun,Personal,2025-04-22 06:34:00,50.0,Yes,Tuesday,6
3450,1044,Car wash,Errands,2025-04-26 19:19:00,16.6,Yes,Saturday,19
3451,1014,Email cleanup,Work,2025-05-19 09:25:00,43.5,Yes,Monday,9
3452,1018,Walk,Health,2025-04-14 10:28:00,9.4,Yes,Monday,10
3453,1048,Read for fun,Personal,2025-06-25 14:17:00,81.4,No,Wednesday,14
3454,1045,Laundry,Chores,2025-04-07 08:31:00,15.8,Yes,Monday,8
3455,1044,Post office,Errands,2025-05-08 07:26:00,45.0,Yes,Thursday,7
3456,1042,Laundry,Chores,2025-03-15 12:44:00,27.9,Yes,Saturday,12
3457,1017,Stretching,Health,2025-01-10 12:24:00,11.2,Yes,Friday,12
3458,1015,Client report,Work,2025-06-07 13:05:00,27.2,Yes,Saturday,13
3459,1032,Email cleanup,Work,2025-06-20 08:54:00,8.9,Yes,Friday,8
3460,1023,Stretching,Health,2025-06-01 11:46:00,15.3,Yes,Sunday,11
3461,1015,Walk,Health,2025-02-15 18:11:00,46.9,Yes,Saturday,18
3462,1009,Client report,Work,2025-03-08 14:07:00,2.7,Yes,Saturday,14
3463,1040,Read chapter,Study,2025-07-20 07:09:00,24.1,Yes,Sunday,7
3464,1038,Journaling,Personal,2025-01-11 14:44:00,60.6,Yes,Saturday,14
3465,1015,Sprint planning notes,Work,2025-01-22 13:00:00,9.0,Yes,Wednesday,13
3466,1048,Practice problems,Study,2025-06-15 19:43:00,46.8,Yes,Sunday,19
3467,1043,Stretching,Health,2025-06-30 21:50:00,54.2,Yes,Monday,21
3468,1037,Email cleanup,Work,2025-04-18 09:58:00,49.2,Yes,Friday,9
3469,1047,Walk,Health,2025-02-16 07:43:00,56.9,Yes,Sunday,7
3470,1007,Budget spreadsheet,Work,2025-01-22 17:01:00,29.6,Yes,Wednesday,17
3471,1020,Email cleanup,Work,2025-06-17 13:36:00,89.0,Yes,Tuesday,13
3472,1014,Walk,Health,2025-05-11 06:38:00,35.8,Yes,Sunday,6
3473,1016,Bank visit,Errands,2025-06-11 16:05:00,20.8,Yes,Wednesday,16
3474,1010,Sprint planning notes,Work,2025-07-23 22:44:00,16.9,Yes,Wednesday,22
3475,1007,Email cleanup,Work,2025-01-14 13:50:00,29.05,Yes,Tuesday,13
3476,1010,Team sync prep,Work,2025-04-02 06:52:00,9.1,Yes,Wednesday,6
3477,1025,Essay draft,Study,2025-02-28 06:19:00,30.5,No,Friday,6
3478,1023,Practice problems,Study,2025-05-15 15:47:00,4.1,Yes,Thursday,15
3479,1004,Budget review,Personal,2025-01-09 08:02:00,46.0,No,Thursday,8
3480,1023,Pharmacy pickup,Errands,2025-02-08 08:39:00,33.6,Yes,Saturday,8
3481,1026,Journaling,Personal,2025-04-05 12:29:00,19.9,Yes,Saturday,12
3482,1014,Budget review,Personal,2025-06-24 10:39:00,14.3,Yes,Tuesday,10
3483,1001,Code review,Uncategorized,2025-04-04 20:27:00,21.2,Yes,Friday,20
3484,1037,Budget spreadsheet,Work,2025-02-22 19:23:00,89.5,No,Saturday,19
3485,1027,Dishes,Chores,2025-03-14 07:09:00,18.9,Yes,Friday,7
3486,1030,Walk,Health,2025-06-13 11:38:00,66.4,Yes,Friday,11
3487,1023,Read chapter,Study,2025-04-06 09:49:00,14.1,Yes,Sunday,9
3488,1007,Team sync prep,Work,2025-04-17 07:33:00,14.2,No,Thursday,7
3489,1035,Code review,Work,2025-05-29 13:30:00,74.8,Yes,Thursday,13
3490,1007,Essay draft,Study,2025-05-19 17:37:00,63.5,Yes,Monday,17
3491,1039,Client report,Work,2025-01-11 07:56:00,60.0,Yes,Saturday,7
3492,1023,Stretching,Health,2025-02-27 21:34:00,38.7,Yes,Thursday,21
3493,1006,Stretching,Health,2025-03-26 10:58:00,13.4,Yes,Wednesday,10
3494,1003,Sprint planning notes,Work,2025-01-21 16:03:00,17.1,Yes,Tuesday,16
3495,1012,Team sync prep,Work,2025-02-17 21:47:00,31.5,Yes,Monday,21
3496,1027,Budget spreadsheet,Work,2025-07-11 21:50:00,15.9,Yes,Friday,21
3497,1042,Workout,Health,2025-01-23 10:20:00,17.5,Yes,Thursday,10
3498,1018,Meditation,Health,2025-03-12 20:50:00,9.4,Yes,Wednesday,20
3499,1014,Team sync prep,Work,2025-01-29 16:18:00,6.9,Yes,Wednesday,16
3500,1005,Budget review,Personal,2025-01-24 08:53:00,84.6,No,Friday,8
3501,1006,Post office,Errands,2025-02-07 17:52:00,17.0,Yes,Friday,17
3502,1031,Meditation,Health,2025-04-23 06:31:00,29.6,Yes,Wednesday,6
3503,1039,Read chapter,Study,2025-07-25 08:19:00,44.4,Yes,Friday,8
3504,1030,Grocery shopping,Chores,2025-06-18 20:17:00,29.5,Yes,Wednesday,20
3505,1009,Practice problems,Study,2025-01-22 20:50:00,36.6,No,Wednesday,20
3506,1003,Practice problems,Study,2025-05-24 22:03:00,80.5,Yes,Saturday,22
3507,1017,Sprint planning notes,Work,2025-07-19 10:14:00,2.9,Yes,Saturday,10
3508,1049,Code review,Work,2025-02-25 08:39:00,16.9,Yes,Tuesday,8
3509,1041,Stretching,Health,2025-06-26 16:42:00,33.6,Yes,Thursday,16
3510,1012,Car wash,Errands,2025-04-02 14:57:00,68.1,No,Wednesday,14
3511,1000,Dishes,Chores,2025-02-28 18:47:00,10.5,Yes,Friday,18
3512,1010,Meditation,Health,2025-01-21 17:34:00,68.7,Yes,Tuesday,17
3513,1005,Sprint planning notes,Work,2025-03-29 19:13:00,14.3,Yes,Saturday,19
3514,1001,Meal prep,Health,2025-01-08 16:32:00,38.3,Yes,Wednesday,16
3515,1042,Email cleanup,Work,2025-02-05 09:24:00,43.5,Yes,Wednesday,9
3516,1010,Stretching,Health,2025-01-29 07:09:00,23.6,Yes,Wednesday,7
3517,1010,Budget review,Personal,2025-02-25 15:31:00,31.2,No,Tuesday,15
3518,1046,Walk,Health,2025-02-01 09:56:00,16.9,Yes,Saturday,9
3519,1009,Read for fun,Personal,2025-07-29 06:35:00,2.9,Yes,Tuesday,6
3520,1031,Team sync prep,Work,2025-02-08 20:12:00,28.5,Yes,Saturday,20
3521,1001,Read chapter,Study,2025-04-16 07:58:00,40.0,Yes,Wednesday,7
3522,1004,Online course module,Study,2025-07-13 15:20:00,20.5,Yes,Sunday,15
3523,1009,Code review,Work,2025-05-06 21:35:00,31.8,No,Tuesday,21
3524,1016,Online course module,Study,2025-07-19 07:43:00,13.5,No,Saturday,7
3525,1020,Car wash,Errands,2025-02-19 07:08:00,25.7,Yes,Wednesday,7
3526,1011,Dishes,Chores,2025-06-07 10:52:00,24.1,No,Saturday,10
3527,1034,Stretching,Health,2025-05-17 09:10:00,36.0,Yes,Saturday,9
3528,1026,Pharmacy pickup,Errands,2025-03-03 14:35:00,30.9,No,Monday,14
3529,1005,Client report,Work,2025-04-11 10:44:00,52.1,Yes,Friday,10
3530,1010,Call family,Personal,2025-07-06 13:30:00,53.4,Yes,Sunday,13
3531,1008,Flashcard review,Study,2025-02-26 15:44:00,53.3,Yes,Wednesday,15
3532,1023,Team sync prep,Work,2025-07-02 21:50:00,36.1,Yes,Wednesday,21
3533,1008,Budget spreadsheet,Work,2025-07-17 19:16:00,29.5,Yes,Thursday,19
3534,1018,Journaling,Personal,2025-01-29 09:25:00,37.5,Yes,Wednesday,9
3535,1013,Budget spreadsheet,Work,2025-02-07 12:44:00,19.9,Yes,Friday,12
3536,1048,Practice problems,Study,2025-03-26 07:02:00,2.7,Yes,Wednesday,7
3537,1036,Pharmacy pickup,Errands,2025-04-23 22:44:00,42.3,Yes,Wednesday,22
3538,1042,Tidy desk,Chores,2025-04-16 17:45:00,19.0,Yes,Wednesday,17
3539,1033,Call family,Personal,2025-07-03 13:26:00,45.1,Yes,Thursday,13
3540,1042,Vacuuming,Chores,2025-01-23 10:20:00,29.8,Yes,Thursday,10
3541,1020,Sprint planning notes,Work,2025-06-03 17:37:00,51.0,No,Tuesday,17
3542,1020,Journaling,Personal,2025-02-23 15:08:00,29.0,Yes,Sunday,15
3543,1010,Grocery shopping,Chores,2025-06-06 20:22:00,50.0,Yes,Friday,20
3545,1041,Meal prep,Health,2025-02-19 22:50:00,5.6,Yes,Wednesday,22
3546,1045,Flashcard review,Study,2025-01-05 21:22:00,46.7,Yes,Sunday,21
3547,1047,Team sync prep,Work,2025-01-02 12:35:00,46.0,Yes,Thursday,12
3548,1039,Budget review,Personal,2025-05-27 06:01:00,17.4,Yes,Tuesday,6
3549,1022,Meal prep,Health,2025-04-26 13:44:00,40.7,Yes,Saturday,13
3550,1024,Sprint planning notes,Work,2025-04-05 08:46:00,15.4,Yes,Saturday,8
3551,1046,Flashcard review,Study,2025-05-07 13:57:00,49.7,Yes,Wednesday,13
3552,1010,Budget review,Personal,2025-06-21 08:29:00,50.3,Yes,Saturday,8
3553,1047,Budget spreadsheet,Work,2025-02-24 19:44:00,28.7,Yes,Monday,19
3554,1047,Grocery shopping,Chores,2025-01-08 21:15:00,10.5,Yes,Wednesday,21
3555,1014,Vacuuming,Chores,2025-06-24 07:01:00,54.6,Yes,Tuesday,7
3556,1026,Meditation,Health,2025-03-05 15:22:00,12.4,Yes,Wednesday,15
3557,1003,Walk,Health,2025-07-16 10:36:00,13.5,Yes,Wednesday,10
3558,1042,Online course module,Study,2025-07-22 17:04:00,34.8,Yes,Tuesday,17
3559,1017,Budget spreadsheet,Work,2025-06-06 09:18:00,32.2,Yes,Friday,9
3560,1021,Essay draft,Study,2025-04-27 08:36:00,16.4,Yes,Sunday,8
3561,1046,Flashcard review,Study,2025-03-28 10:58:00,21.4,Yes,Friday,10
3562,1008,Laundry,Chores,2025-06-17 07:34:00,8.2,Yes,Tuesday,7
3563,1031,Email cleanup,Work,2025-01-02 14:04:00,55.3,Yes,Thursday,14
3564,1002,Stretching,Health,2025-03-20 13:07:00,17.8,Yes,Thursday,13
3565,1019,Dishes,Chores,2025-04-13 09:46:00,26.2,Yes,Sunday,9
3566,1017,Stretching,Health,2025-03-19 07:22:00,28.4,Yes,Wednesday,7
3567,1001,Team sync prep,Work,2025-04-04 20:08:00,1.6,Yes,Friday,20
3568,1001,Meditation,Health,2025-07-09 07:11:00,29.0,No,Wednesday,7
3569,1006,Dishes,Chores,2025-02-07 19:12:00,67.9,Yes,Friday,19
3570,1020,Budget review,Personal,2025-01-04 07:24:00,77.1,Yes,Saturday,7
3571,1023,Team sync prep,Work,2025-06-28 13:30:00,33.0,Yes,Saturday,13
3572,1026,Flashcard review,Study,2025-06-21 08:47:00,63.4,No,Saturday,8
3573,1012,Practice problems,Study,2025-07-12 22:41:00,49.9,No,Saturday,22
3574,1015,Essay draft,Study,2025-03-24 08:54:00,11.0,Yes,Monday,8
3575,1020,Workout,Health,2025-02-23 20:40:00,21.4,Yes,Sunday,20
3576,1030,Stretching,Health,2025-02-13 06:08:00,27.8,Yes,Thursday,6
3577,1043,Code review,Work,2025-07-12 16:44:00,31.5,Yes,Saturday,16
3578,1021,Stretching,Health,2025-02-11 10:06:00,29.4,No,Tuesday,10
3579,1023,Call family,Personal,2025-05-25 13:52:00,53.6,Yes,Sunday,13
3580,1032,Budget spreadsheet,Work,2025-06-19 18:47:00,24.1,Yes,Thursday,18
3581,1022,Post office,Errands,2025-07-21 08:12:00,25.0,Yes,Monday,8
3582,1049,Practice problems,Study,2025-02-16 09:28:00,39.4,Yes,Sunday,9
3583,1022,Email cleanup,Work,2025-04-04 10:58:00,51.0,Yes,Friday,10
3584,1001,Code review,Work,2025-07-21 10:32:00,68.6,Yes,Monday,10
3585,1012,Practice problems,Study,2025-01-14 16:53:00,33.7,Yes,Tuesday,16
3586,1028,Essay draft,Study,2025-03-27 19:38:00,52.4,Yes,Thursday,19
3587,1003,Journaling,Personal,2025-06-07 11:19:00,6.2,No,Saturday,11
3588,1022,Bank visit,Errands,2025-01-09 06:39:00,6.1,Yes,Thursday,6
3589,1049,Grocery shopping,Chores,2025-04-02 10:40:00,39.4,Yes,Wednesday,10
3590,1003,Essay draft,Study,2025-04-24 15:37:00,36.1,Yes,Thursday,15
3591,1006,Grocery shopping,Chores,2025-05-01 21:21:00,29.8,Yes,Thursday,21
3592,1008,Budget spreadsheet,Work,2025-03-30 15:06:00,44.2,No,Sunday,15
3593,1013,Essay draft,Study,2025-04-10 10:15:00,9.8,Yes,Thursday,10
3594,1008,Practice problems,Study,2025-01-26 20:11:00,21.0,Yes,Sunday,20
3595,1041,Dishes,Chores,2025-02-08 09:24:00,13.1,Yes,Saturday,9
3596,1038,Meditation,Health,2025-07-10 12:10:00,26.7,Yes,Thursday,12
3597,1027,Dishes,Chore,2025-04-16 10:02:00,28.8,Yes,Wednesday,10
3598,1049,Grocery shopping,Chores,2025-03-31 06:19:00,29.8,Yes,Monday,6
3599,1008,Workout,Health,2025-01-03 07:35:00,36.3,Yes,Friday,7
3600,1012,Client report,Work,2025-04-23 22:11:00,10.5,Yes,Wednesday,22
3601,1007,Call family,Personal,2025-07-12 06:04:00,29.6,Yes,Saturday,6
3602,1019,Code review,Uncategorized,2025-06-28 22:12:00,3.3,Yes,Saturday,22
3603,1028,Pharmacy pickup,Errands,2025-07-26 20:14:00,26.4,No,Saturday,20
3604,1000,Online course module,Study,2025-05-10 10:20:00,58.1,Yes,Saturday,10
3605,1004,Flashcard review,Study,2025-04-10 14:27:00,67.0,Yes,Thursday,14
3606,1031,Laundry,Chores,2025-03-19 14:16:00,90.7,Yes,Wednesday,14
3607,1001,Dishes,Chores,2025-07-27 18:22:00,38.1,Yes,Sunday,18
3608,1027,Grocery shopping,Chores,2025-01-22 11:31:00,86.6,Yes,Wednesday,11
3609,1024,Tidy desk,Chore,2025-02-18 06:21:00,28.8,Yes,Tuesday,6
3610,1032,Meal prep,Health,2025-03-21 09:48:00,79.1,Yes,Friday,9
3611,1002,Journaling,Personal,2025-03-24 18:05:00,11.5,Yes,Monday,18
3612,1049,Read chapter,Study,2025-07-24 06:30:00,6.8,Yes,Thursday,6
3613,1000,Team sync prep,Work,2025-06-13 07:25:00,29.05,Yes,Friday,7
3614,1040,Team sync prep,Work,2025-04-23 17:01:00,69.2,Yes,Wednesday,17
3615,1011,Client report,Work,2025-01-08 22:21:00,50.9,Yes,Wednesday,22
3616,1017,Walk,Health,2025-06-10 06:18:00,7.6,Yes,Tuesday,6
3617,1022,Code review,Work,2025-01-13 18:24:00,23.4,Yes,Monday,18
3618,1026,Read chapter,Study,2025-06-01 16:24:00,26.9,No,Sunday,16
3619,1027,Tidy desk,Chores,2025-01-29 08:22:00,25.2,Yes,Wednesday,8
3620,1035,Flashcard review,Study,2025-05-03 22:34:00,14.5,Yes,Saturday,22
3621,1034,Workout,Health,2025-07-23 19:49:00,8.3,Yes,Wednesday,19
3622,1026,Client report,Work,2025-07-26 10:56:00,31.1,Yes,Saturday,10
3623,1005,Team sync prep,Work,2025-03-15 18:09:00,15.2,Yes,Saturday,18
3624,1047,Code review,Work,2025-04-10 20:56:00,35.5,Yes,Thursday,20
3625,1019,Stretching,Health,2025-04-20 18:05:00,23.8,Yes,Sunday,18
3626,1015,Grocery shopping,Chores,2025-01-23 17:16:00,50.7,No,Thursday,17
3627,1047,Car wash,Errands,2025-03-12 07:14:00,67.0,Yes,Wednesday,7
3628,1018,Budget spreadsheet,Work,2025-04-27 20:47:00,14.4,Yes,Sunday,20
3629,1021,Stretching,Health,2025-04-22 09:27:00,39.9,Yes,Tuesday,9
3630,1035,Tidy desk,Chores,2025-05-24 07:01:00,5.8,Yes,Saturday,7
3631,1039,Client report,Work,2025-05-23 12:22:00,33.6,Yes,Friday,12
3632,1024,Vacuuming,Chores,2025-04-28 22:04:00,65.7,Yes,Monday,22
3633,1041,Dishes,Chores,2025-03-22 19:15:00,19.4,Yes,Saturday,19
3634,1005,Vacuuming,Chores,2025-01-28 20:23:00,61.7,Yes,Tuesday,20
3635,1039,Budget review,Personal,2025-07-10 07:41:00,11.1,Yes,Thursday,7
3637,1028,Team sync prep,Work,2025-01-12 18:36:00,15.9,Yes,Sunday,18
3638,1014,Walk,Health,2025-06-16 09:01:00,17.0,Yes,Monday,9
3639,1047,Walk,Health,2025-07-19 14:29:00,50.5,Yes,Saturday,14
3640,1034,Stretching,Health,2025-01-23 10:54:00,36.3,Yes,Thursday,10
3641,1037,Code review,Work,2025-04-10 08:51:00,20.0,Yes,Thursday,8
3642,1000,Read for fun,Personal,2025-05-16 09:33:00,30.7,Yes,Friday,9
3643,1047,Code review,Work,2025-04-06 16:14:00,77.3,Yes,Sunday,16
3644,1002,Vacuuming,Chores,2025-06-07 22:11:00,11.6,Yes,Saturday,22
3645,1035,Practice problems,Study,2025-06-09 19:18:00,32.9,Yes,Monday,19
3646,1014,Sprint planning notes,Work,2025-01-16 21:51:00,21.4,Yes,Thursday,21
3647,1019,Read for fun,Personal,2025-01-23 16:52:00,45.8,Yes,Thursday,16
3648,1003,Grocery shopping,Chores,2025-04-23 12:24:00,23.6,Yes,Wednesday,12
3649,1016,Meal prep,Health,2025-01-27 19:50:00,14.9,Yes,Monday,19
3650,1033,Team sync prep,Work,2025-01-25 10:36:00,13.8,Yes,Saturday,10
3651,1034,Practice problems,Study,2025-04-09 19:35:00,29.6,No,Wednesday,19
3652,1011,Tidy desk,Chores,2025-01-29 10:19:00,33.0,Yes,Wednesday,10
3653,1019,Grocery shopping,Chores,2025-07-23 14:58:00,50.5,Yes,Wednesday,14
3654,1038,Tidy desk,Chores,2025-02-20 07:55:00,23.9,Yes,Thursday,7
3655,1025,Grocery shopping,Chores,2025-03-27 14:39:00,19.0,Yes,Thursday,14
3656,1030,Read for fun,Personal,2025-01-25 21:33:00,6.8,Yes,Saturday,21
3658,1028,Vacuuming,Chores,2025-04-07 11:53:00,41.1,Yes,Monday,11
3659,1013,Journaling,Personal,2025-01-26 13:08:00,21.4,No,Sunday,13
3660,1042,Sprint planning notes,Work,2025-03-09 14:37:00,29.4,No,Sunday,14
3661,1043,Pharmacy pickup,Errands,2025-05-25 21:36:00,14.0,Yes,Sunday,21
3662,1037,Code review,Work,2025-05-01 13:18:00,17.6,Yes,Thursday,13
3663,1045,Email cleanup,Work,2025-02-07 15:29:00,66.1,Yes,Friday,15
3664,1011,Online course module,Study,2025-07-05 14:40:00,1.8,Yes,Saturday,14
3665,1032,Team sync prep,Work,2025-04-26 06:34:00,31.6,Yes,Saturday,6
3666,1008,Client report,Work,2025-04-26 15:44:00,12.0,Yes,Saturday,15
3667,1001,Meal prep,Health,2025-02-16 19:50:00,9.4,Yes,Sunday,19
3668,1007,Stretching,Health,2025-04-07 20:59:00,55.7,Yes,Monday,20
3669,1038,Flashcard review,Study,2025-05-10 19:18:00,20.1,Yes,Saturday,19
3670,1013,Client report,Work,2025-03-23 14:28:00,29.05,Yes,Sunday,14
3671,1023,Email cleanup,Work,2025-03-08 22:36:00,28.9,Yes,Saturday,22
3672,1024,Vacuuming,Chores,2025-03-19 14:31:00,16.7,Yes,Wednesday,14
3673,1040,Grocery shopping,Chore,2025-05-28 19:01:00,85.6,Yes,Wednesday,19
3674,1045,Online course module,Study,2025-06-18 14:46:00,45.3,Yes,Wednesday,14
3675,1040,Meal prep,Health,2025-06-04 08:18:00,47.7,Yes,Wednesday,8
3676,1011,Code review,Work,2025-02-18 16:04:00,6.9,No,Tuesday,16
3677,1006,Read for fun,Personal,2025-04-21 15:00:00,38.0,Yes,Monday,15
3678,1024,Pharmacy pickup,Errands,2025-03-25 21:34:00,14.9,Yes,Tuesday,21
3679,1016,Client report,Work,2025-02-26 12:47:00,43.9,No,Wednesday,12
3680,1035,Workout,Health,2025-03-02 10:15:00,23.8,Yes,Sunday,10
3681,1005,Journaling,Personal,2025-02-09 11:40:00,30.6,Yes,Sunday,11
3682,1040,Meditation,Health,2025-02-26 13:58:00,8.4,Yes,Wednesday,13
3683,1017,Bank visit,Errands,2025-01-14 15:52:00,49.6,Yes,Tuesday,15
3684,1014,Read chapter,Study,2025-02-21 21:59:00,4.1,Yes,Friday,21
3685,1034,Code review,Work,2025-04-30 14:18:00,17.5,Yes,Wednesday,14
3686,1047,Flashcard review,Study,2025-04-14 06:37:00,1.6,Yes,Monday,6
3687,1004,Tidy desk,Chores,2025-03-27 15:17:00,29.8,Yes,Thursday,15
3688,1034,Workout,Health,2025-05-09 10:53:00,16.6,No,Friday,10
3689,1015,Flashcard review,Study,2025-07-16 17:00:00,22.9,No,Wednesday,17
3690,1049,Call family,Personal,2025-02-05 08:09:00,21.6,Yes,Wednesday,8
3691,1047,Meal prep,Health,2025-05-08 15:10:00,10.1,No,Thursday,15
3692,1023,Post office,Errands,2025-01-08 07:57:00,30.9,Yes,Wednesday,7
3693,1011,Car wash,Errand,2025-06-07 15:45:00,25.7,Yes,Saturday,15
3694,1040,Call family,Personal,2025-05-06 09:12:00,58.5,Yes,Tuesday,9
3695,1048,Call family,Personal,2025-02-15 19:32:00,33.0,Yes,Saturday,19
3696,1033,Journaling,Personal,2025-01-15 14:04:00,21.9,Yes,Wednesday,14
3697,1040,Essay draft,Study,2025-02-04 10:31:00,54.6,Yes,Tuesday,10
3698,1024,Flashcard review,Study,2025-04-29 06:49:00,16.7,Yes,Tuesday,6
3699,1019,Budget review,Personal,2025-01-11 11:55:00,21.2,Yes,Saturday,11
3700,1017,Read chapter,Study,2025-04-08 13:07:00,22.1,Yes,Tuesday,13
3701,1042,Code review,Work,2025-01-10 06:47:00,42.5,No,Friday,6
3702,1002,Bank visit,Errands,2025-03-21 07:32:00,67.1,No,Friday,7
3703,1007,Vacuuming,Chores,2025-02-06 10:23:00,23.2,No,Thursday,10
3704,1025,Practice problems,Study,2025-05-23 11:48:00,87.9,Yes,Friday,11
3705,1027,Journaling,Personal,2025-06-05 14:12:00,7.3,Yes,Thursday,14
3706,1019,Budget spreadsheet,Work,2025-04-28 17:32:00,29.05,Yes,Monday,17
3707,1037,Bank visit,Errands,2025-04-16 13:58:00,36.6,Yes,Wednesday,13
3709,1029,Sprint planning notes,Work,2025-05-15 07:51:00,25.9,Yes,Thursday,7
3710,1035,Meditation,Health,2025-03-04 21:34:00,7.9,Yes,Tuesday,21
3711,1035,Team sync prep,Work,2025-04-13 08:23:00,29.05,Yes,Sunday,8
3712,1009,Budget review,Personal,2025-05-24 21:26:00,17.1,No,Saturday,21
3713,1010,Sprint planning notes,Work,2025-01-12 06:44:00,60.9,Yes,Sunday,6
3714,1040,Laundry,Chores,2025-04-14 07:02:00,24.5,Yes,Monday,7
3715,1009,Online course module,Study,2025-07-27 13:01:00,29.6,Yes,Sunday,13
3716,1027,Online course module,Study,2025-04-02 19:19:00,36.8,No,Wednesday,19
3717,1022,Read for fun,Personal,2025-07-14 12:31:00,22.1,Yes,Monday,12
3718,1028,Meal prep,Health,2025-07-19 11:53:00,34.4,Yes,Saturday,11
3719,1027,Meal prep,Health,2025-04-27 16:22:00,36.4,Yes,Sunday,16
3720,1044,Bank visit,Errands,2025-03-14 16:23:00,96.0,Yes,Friday,16
3721,1011,Bank visit,Uncategorized,2025-04-07 15:26:00,22.2,Yes,Monday,15
3722,1028,Tidy desk,Chores,2025-04-14 20:32:00,40.9,No,Monday,20
3723,1039,Call family,Personal,2025-04-02 09:32:00,48.4,Yes,Wednesday,9
3724,1012,Grocery shopping,Chores,2025-06-21 18:39:00,55.1,Yes,Saturday,18
